BatchNumber,MachineNumber,ProductCode,TimeStarted,TimeStopped,NumberProduced,NumberRejected
5757,3,42,6/28/2015 9:27,6/28/2015 9:52,143,1
5758,4,46,6/28/2015 9:27,6/28/2015 17:07,2635,28
5758,5,33,6/28/2015 8:01,6/28/2015 14:31,2234,23
5759,6,19,6/28/2015 8:01,6/28/2015 14:31,4184,44
5760,1,19,6/29/2015 8:14,6/29/2015 13:34,3433,36
5760,2,25,6/29/2015 8:14,6/29/2015 12:29,4011,42
5760,3,43,6/29/2015 8:28,6/29/2015 12:43,1461,15
5761,4,47,6/29/2015 8:42,6/29/2015 11:47,1060,11
5761,5,33,6/29/2015 8:42,6/29/2015 10:37,659,7
5762,6,12,6/29/2015 8:55,6/29/2015 14:50,3809,40
5763,1,12,6/30/2015 8:55,6/30/2015 14:50,3809,40
5763,2,24,6/30/2015 9:09,6/30/2015 17:09,7550,80
5763,3,55,6/30/2015 9:23,6/30/2015 16:13,2349,25
5764,4,42,6/30/2015 9:23,6/30/2015 16:13,2349,25
5764,5,46,6/30/2015 9:36,6/30/2015 15:21,1977,21
5765,6,19,6/30/2015 9:36,6/30/2015 14:11,2951,31
5766,1,19,7/1/2015 8:11,7/1/2015 12:46,2951,31
5766,2,26,7/1/2015 8:11,7/1/2015 11:36,3225,34
5766,3,58,7/1/2015 8:24,7/1/2015 10:44,802,8
5767,4,44,7/1/2015 8:37,7/1/2015 10:57,802,8
5767,5,43,7/1/2015 8:37,7/1/2015 9:47,401,4
5768,6,17,7/1/2015 8:51,7/1/2015 10:41,1178,12
5769,1,17,7/4/2015 9:02,7/4/2015 9:27,267,2
5769,2,25,7/4/2015 8:33,7/4/2015 8:58,392,4
5769,3,57,7/4/2015 8:47,7/4/2015 16:22,2600,27
5770,4,43,7/4/2015 8:47,7/4/2015 15:12,2200,23
5770,5,53,7/4/2015 9:01,7/4/2015 14:21,1828,19
5771,6,16,7/4/2015 9:01,7/4/2015 14:21,3428,36
5772,1,16,7/5/2015 9:14,7/5/2015 11:19,1339,14
5772,2,25,7/5/2015 9:28,7/5/2015 11:33,1964,21
5772,3,43,7/5/2015 9:28,7/5/2015 12:28,1028,11
5773,4,47,7/5/2015 8:02,7/5/2015 9:57,657,7
5773,5,33,7/5/2015 8:02,7/5/2015 9:57,657,7
5774,6,12,7/5/2015 8:15,7/5/2015 9:00,482,5
5775,1,12,7/6/2015 8:15,7/6/2015 16:10,5090,54
5775,2,24,7/6/2015 8:29,7/6/2015 16:24,7465,80
5775,3,55,7/6/2015 8:29,7/6/2015 15:19,2343,25
5776,4,42,7/6/2015 8:43,7/6/2015 15:33,2343,25
5776,5,46,7/6/2015 8:56,7/6/2015 14:36,1943,20
5777,6,19,7/6/2015 8:56,7/6/2015 13:26,2893,31
5778,1,19,7/7/2015 8:57,7/7/2015 13:27,2893,31
5778,2,26,7/7/2015 8:57,7/7/2015 12:22,3222,34
5778,3,58,7/7/2015 9:24,7/7/2015 12:49,1172,12
5779,4,44,7/7/2015 9:24,7/7/2015 11:39,771,8
5779,5,43,7/7/2015 9:37,7/7/2015 10:42,371,3
5780,6,17,7/7/2015 8:11,7/7/2015 9:16,696,7
5781,1,17,7/8/2015 8:11,7/8/2015 13:26,3376,36
5781,2,25,7/8/2015 8:25,7/8/2015 15:35,6758,72
5781,3,58,7/8/2015 8:25,7/8/2015 15:35,2458,26
5782,4,45,7/8/2015 8:38,7/8/2015 14:38,2058,22
5782,5,49,7/8/2015 8:52,7/8/2015 14:52,2058,22
5783,6,21,7/8/2015 8:52,7/8/2015 13:47,3161,33
5784,1,21,7/11/2015 8:34,7/11/2015 13:49,3376,36
5784,2,26,7/11/2015 8:34,7/11/2015 12:39,3851,41
5784,3,57,7/11/2015 8:48,7/11/2015 12:53,1401,15
5785,4,44,7/11/2015 9:01,7/11/2015 12:01,1029,11
5785,5,43,7/11/2015 9:01,7/11/2015 12:01,1029,11
5786,6,16,7/11/2015 9:15,7/11/2015 11:05,1179,12
5787,1,16,7/12/2015 9:15,7/12/2015 9:55,428,4
5787,2,25,7/12/2015 9:29,7/12/2015 10:09,628,6
5787,3,57,7/12/2015 9:29,7/12/2015 17:24,2717,29
5788,4,43,7/12/2015 8:02,7/12/2015 14:47,2316,24
5788,5,47,7/12/2015 8:02,7/12/2015 14:47,2316,24
5789,6,2,7/12/2015 8:16,7/12/2015 13:51,3591,38
5790,1,2,7/13/2015 8:03,7/13/2015 13:38,3591,38
5790,2,32,7/13/2015 8:03,7/13/2015 12:33,4244,45
5790,3,37,7/13/2015 8:43,7/13/2015 15:43,2402,25
5791,4,55,7/13/2015 8:43,7/13/2015 15:43,2403,25
5791,5,41,7/13/2015 8:57,7/13/2015 11:07,743,7
5792,6,14,7/13/2015 9:11,7/13/2015 10:16,696,7
5793,1,14,7/14/2015 9:11,7/14/2015 10:16,696,7
5793,2,32,7/14/2015 9:24,7/14/2015 17:39,7782,83
5793,3,36,7/14/2015 9:24,7/14/2015 14:54,1888,20
5794,4,54,7/14/2015 9:38,7/14/2015 15:08,1888,20
5794,5,58,7/14/2015 8:12,7/14/2015 12:02,1316,14
5795,6,17,7/14/2015 8:12,7/14/2015 12:02,2466,26
5796,1,17,7/15/2015 8:25,7/15/2015 11:05,1715,18
5796,2,26,7/15/2015 8:39,7/15/2015 10:14,1493,16
5796,3,57,7/15/2015 8:39,7/15/2015 10:14,543,5
5797,4,44,7/15/2015 8:53,7/15/2015 9:18,143,1
5797,5,43,7/15/2015 8:53,7/15/2015 9:18,143,1
5798,6,16,7/15/2015 9:06,7/15/2015 16:41,4879,52
5799,1,16,7/18/2015 9:21,7/18/2015 14:36,3378,36
5799,2,25,7/18/2015 9:21,7/18/2015 13:26,3852,41
5799,3,57,7/18/2015 9:35,7/18/2015 13:40,1402,15
5800,4,43,7/18/2015 9:35,7/18/2015 12:30,1001,10
5800,5,47,7/18/2015 8:09,7/18/2015 9:59,629,6
5801,6,2,7/18/2015 8:22,7/18/2015 10:12,1179,12
5802,1,2,7/19/2015 8:22,7/19/2015 9:02,429,4
5802,2,32,7/19/2015 8:36,7/19/2015 9:16,629,6
5802,3,37,7/19/2015 8:36,7/19/2015 16:26,2690,28
5803,4,55,7/19/2015 9:15,7/19/2015 16:00,2318,24
5803,5,41,7/19/2015 9:03,7/19/2015 15:48,2318,24
5804,6,14,7/19/2015 9:03,7/19/2015 14:38,3593,38
5805,1,14,7/20/2015 9:17,7/20/2015 13:42,2842,30
5805,2,32,7/20/2015 9:17,7/20/2015 13:42,4167,44
5805,3,36,7/20/2015 9:31,7/20/2015 17:21,2691,28
5806,4,54,7/20/2015 9:31,7/20/2015 17:21,2691,28
5806,5,58,7/20/2015 8:04,7/20/2015 10:14,744,7
5807,6,17,7/20/2015 8:04,7/20/2015 9:04,643,6
5808,1,17,7/21/2015 8:18,7/21/2015 9:18,643,6
5808,2,26,7/21/2015 8:32,7/21/2015 16:47,7785,83
5808,3,57,7/21/2015 8:32,7/21/2015 16:47,2835,30
5809,4,44,7/21/2015 8:45,7/21/2015 15:50,2434,26
5809,5,48,7/21/2015 8:59,7/21/2015 14:54,2033,21
5810,6,8,7/21/2015 8:59,7/21/2015 14:54,3808,40
5811,1,8,7/22/2015 9:13,7/22/2015 14:03,3111,33
5811,2,26,7/22/2015 9:26,7/22/2015 14:16,4561,48
5811,3,58,7/22/2015 9:26,7/22/2015 13:06,1260,13
5812,4,44,7/22/2015 8:27,7/22/2015 12:02,1231,13
5812,5,47,7/22/2015 8:14,7/22/2015 11:49,1231,13
5813,6,12,7/22/2015 8:14,7/22/2015 9:39,911,9
5814,1,12,7/25/2015 8:09,7/25/2015 12:09,2575,27
5814,2,24,7/25/2015 8:09,7/25/2015 12:09,3775,40
5814,3,42,7/25/2015 8:23,7/25/2015 11:13,974,10
5815,4,46,7/25/2015 8:23,7/25/2015 8:33,57,0
5815,5,33,7/25/2015 8:37,7/25/2015 8:47,57,0
5816,6,19,7/25/2015 8:37,7/25/2015 9:12,375,4
5817,1,19,7/26/2015 9:05,7/26/2015 16:50,4989,53
5817,2,28,7/26/2015 9:04,7/26/2015 16:49,7314,78
5817,3,59,7/26/2015 9:04,7/26/2015 15:39,2263,24
5818,4,46,7/26/2015 9:18,7/26/2015 15:53,2263,24
5818,5,36,7/26/2015 9:18,7/26/2015 14:48,1891,20
5819,6,23,7/26/2015 9:31,7/26/2015 13:51,2790,29
5820,1,23,7/27/2015 8:05,7/27/2015 12:25,2790,29
5820,2,27,7/27/2015 8:05,7/27/2015 11:15,2988,32
5820,3,59,7/27/2015 8:19,7/27/2015 10:24,716,7
5821,4,45,7/27/2015 8:19,7/27/2015 10:24,716,7
5821,5,49,7/27/2015 8:32,7/27/2015 9:27,315,3
5822,6,22,7/27/2015 8:32,7/27/2015 16:37,5205,55
5823,1,22,7/28/2015 8:46,7/28/2015 16:51,5205,55
5823,2,26,7/28/2015 8:16,7/28/2015 15:16,6696,71
5823,3,58,7/28/2015 8:16,7/28/2015 8:51,199,2
5824,4,44,7/28/2015 9:13,7/28/2015 9:48,199,2
5824,5,47,7/28/2015 9:13,7/28/2015 13:53,1599,17
5825,6,12,7/28/2015 9:27,7/28/2015 14:07,2999,32
5826,1,12,7/29/2015 8:01,7/29/2015 11:36,2303,24
5826,2,24,7/29/2015 8:01,7/29/2015 10:26,2278,24
5826,3,42,7/29/2015 8:14,7/29/2015 10:39,828,8
5827,4,46,7/29/2015 8:14,7/29/2015 9:29,428,4
5827,5,33,7/29/2015 8:28,7/29/2015 8:38,57,0
5828,6,19,7/29/2015 8:42,7/29/2015 8:52,107,1
5829,1,19,8/1/2015 8:11,8/1/2015 8:41,321,3
5829,2,28,8/1/2015 8:24,8/1/2015 16:04,7229,77
5829,3,59,8/1/2015 8:37,8/1/2015 15:12,2257,24
5830,4,46,8/1/2015 8:51,8/1/2015 15:26,2257,24
5830,5,36,8/1/2015 8:51,8/1/2015 14:16,1857,19
5831,6,23,8/1/2015 9:05,8/1/2015 14:30,3482,37
5832,1,23,8/2/2015 9:19,8/2/2015 13:34,2732,29
5832,2,27,8/2/2015 9:19,8/2/2015 12:29,2986,32
5832,3,59,8/2/2015 9:32,8/2/2015 12:42,1086,11
5833,4,45,8/2/2015 9:32,8/2/2015 11:32,686,7
5833,5,49,8/2/2015 8:06,8/2/2015 13:11,1743,18
5834,6,22,8/2/2015 8:06,8/2/2015 13:11,3268,35
5835,1,22,8/3/2015 9:02,8/3/2015 17:02,5144,55
5835,2,26,8/3/2015 8:33,8/3/2015 16:33,7544,80
5835,3,58,8/3/2015 8:33,8/3/2015 15:28,2372,25
5836,4,44,8/3/2015 8:47,8/3/2015 14:32,1972,21
5836,5,47,8/3/2015 8:47,8/3/2015 14:32,1972,21
5837,6,12,8/3/2015 9:01,8/3/2015 13:36,2947,31
5838,1,12,8/4/2015 9:14,8/4/2015 12:44,2250,24
5838,2,24,8/4/2015 9:28,8/4/2015 12:58,3300,35
5838,3,42,8/4/2015 9:28,8/4/2015 11:48,800,8
5839,4,46,8/4/2015 8:02,8/4/2015 10:22,800,8
5839,5,33,8/4/2015 8:15,8/4/2015 9:25,400,4
5840,6,19,8/4/2015 8:15,8/4/2015 8:20,53,0
5841,1,19,8/5/2015 8:29,8/5/2015 8:34,53,0
5841,2,25,8/5/2015 8:43,8/5/2015 15:58,6837,73
5841,3,43,8/5/2015 8:43,8/5/2015 14:48,2087,22
5842,4,47,8/5/2015 8:56,8/5/2015 15:01,2087,22
5842,5,33,8/5/2015 8:57,8/5/2015 14:27,1887,20
5843,6,12,8/5/2015 8:57,8/5/2015 14:27,3537,37
5844,1,12,8/8/2015 9:36,8/8/2015 14:56,3430,36
5844,2,24,8/8/2015 9:06,8/8/2015 10:21,1179,12
5844,3,55,8/8/2015 9:06,8/8/2015 9:26,114,1
5845,4,42,8/8/2015 9:19,8/8/2015 9:39,114,1
5845,5,46,8/8/2015 9:33,8/8/2015 16:58,2546,27
5846,6,19,8/8/2015 9:33,8/8/2015 15:53,4074,43
5847,1,19,8/9/2015 8:07,8/9/2015 14:27,4074,43
5847,2,26,8/9/2015 8:07,8/9/2015 13:22,4952,53
5847,3,58,8/9/2015 8:52,8/9/2015 12:57,1401,15
5848,4,44,8/9/2015 8:52,8/9/2015 12:57,1401,15
5848,5,43,8/9/2015 8:34,8/9/2015 11:29,1001,10
5849,6,17,8/9/2015 8:48,8/9/2015 10:38,1179,12
5850,1,17,8/10/2015 8:48,8/10/2015 10:38,1179,12
5850,2,25,8/10/2015 9:01,8/10/2015 9:41,628,6
5850,3,57,8/10/2015 9:01,8/10/2015 9:41,228,2
5851,4,43,8/10/2015 9:15,8/10/2015 17:05,2689,28
5851,5,53,8/10/2015 9:15,8/10/2015 16:00,2317,24
5852,6,16,8/10/2015 9:29,8/10/2015 16:14,4342,46
5853,1,16,8/11/2015 8:02,8/11/2015 13:37,3592,38
5853,2,25,8/11/2015 8:02,8/11/2015 12:27,4166,44
5853,3,43,8/11/2015 8:16,8/11/2015 12:41,1516,16
5854,4,47,8/11/2015 8:16,8/11/2015 16:06,2690,28
5854,5,33,8/11/2015 8:03,8/11/2015 10:13,744,7
5855,6,12,8/11/2015 8:03,8/11/2015 10:13,1394,14
5856,1,12,8/12/2015 8:43,8/12/2015 9:43,643,6
5856,2,24,8/12/2015 8:57,8/12/2015 9:57,943,10
5856,3,55,8/12/2015 8:57,8/12/2015 17:12,2833,30
5857,4,42,8/12/2015 9:11,8/12/2015 16:16,2432,26
5857,5,46,8/12/2015 9:24,8/12/2015 16:29,2432,26
5858,6,19,8/12/2015 9:24,8/12/2015 15:19,3807,40
5859,1,19,8/15/2015 9:06,8/15/2015 15:26,4075,43
5859,2,26,8/15/2015 9:38,8/15/2015 15:58,5975,64
5859,3,58,8/15/2015 9:38,8/15/2015 14:48,1775,19
5860,4,44,8/15/2015 8:03,8/15/2015 12:03,1374,14
5860,5,43,8/15/2015 8:24,8/15/2015 11:19,1002,10
5861,6,17,8/15/2015 8:24,8/15/2015 11:19,1877,20
5862,1,17,8/16/2015 8:54,8/16/2015 10:39,1126,12
5862,2,25,8/16/2015 8:54,8/16/2015 10:39,1651,17
5862,3,57,8/16/2015 9:08,8/16/2015 9:43,200,2
5863,4,58,8/16/2015 9:08,8/16/2015 16:58,2691,28
5863,5,45,8/16/2015 9:35,8/16/2015 17:25,2691,28
5864,6,4,8/16/2015 9:35,8/16/2015 13:35,2574,27
5865,1,4,8/17/2015 8:09,8/17/2015 13:39,3540,37
5865,2,26,8/17/2015 8:09,8/17/2015 13:39,5190,55
5865,3,57,8/17/2015 8:22,8/17/2015 12:47,1517,16
5866,4,44,8/17/2015 8:36,8/17/2015 11:51,1116,11
5866,5,43,8/17/2015 8:36,8/17/2015 11:51,1116,11
5867,6,16,8/17/2015 9:15,8/17/2015 11:20,1340,14
5868,1,16,8/18/2015 9:15,8/18/2015 11:20,1341,14
5868,2,25,8/18/2015 9:03,8/18/2015 10:03,943,10
5868,3,57,8/18/2015 9:17,8/18/2015 17:27,2806,30
5869,4,43,8/18/2015 9:17,8/18/2015 17:27,2806,30
5869,5,47,8/18/2015 9:31,8/18/2015 16:31,2406,25
5870,6,2,8/18/2015 9:31,8/18/2015 16:31,4506,48
5871,1,2,8/19/2015 8:04,8/19/2015 13:59,3808,40
5871,2,32,8/19/2015 8:04,8/19/2015 12:49,4482,48
5871,3,37,8/19/2015 8:18,8/19/2015 13:03,1632,17
5872,4,55,8/19/2015 8:32,8/19/2015 12:07,1231,13
5872,5,41,8/19/2015 8:32,8/19/2015 12:57,1518,16
5873,6,14,8/19/2015 8:45,8/19/2015 13:10,2843,30
5874,1,14,8/22/2015 8:27,8/22/2015 8:37,107,1
5874,2,32,8/22/2015 8:27,8/22/2015 8:37,157,1
5874,3,36,8/22/2015 8:41,8/22/2015 9:16,200,2
5875,4,54,8/22/2015 8:41,8/22/2015 16:26,2665,28
5875,5,58,8/22/2015 8:55,8/22/2015 16:40,2665,28
5876,6,17,8/22/2015 9:08,8/22/2015 15:43,4239,45
5877,1,17,8/23/2015 9:08,8/23/2015 14:38,3541,37
5877,2,26,8/23/2015 9:36,8/23/2015 15:06,5191,55
5877,3,57,8/23/2015 9:36,8/23/2015 13:56,1490,15
5878,4,44,8/23/2015 8:09,8/23/2015 11:19,1129,12
5878,5,43,8/23/2015 8:23,8/23/2015 11:33,1129,12
5879,6,16,8/23/2015 8:23,8/23/2015 10:28,1339,14
5880,1,16,8/24/2015 8:37,8/24/2015 9:32,589,6
5880,2,25,8/24/2015 9:05,8/24/2015 10:00,864,9
5880,3,57,8/24/2015 9:05,8/24/2015 17:10,2771,29
5881,4,43,8/24/2015 9:04,8/24/2015 16:04,2400,25
5881,5,47,8/24/2015 9:04,8/24/2015 16:04,2400,25
5882,6,2,8/24/2015 9:18,8/24/2015 9:53,375,4
5883,1,2,8/25/2015 9:31,8/25/2015 14:11,3000,32
5883,2,32,8/25/2015 9:31,8/25/2015 14:11,4400,47
5883,3,37,8/25/2015 8:05,8/25/2015 11:40,1228,13
5884,4,55,8/25/2015 8:19,8/25/2015 11:54,1228,13
5884,5,41,8/25/2015 8:19,8/25/2015 15:24,2428,26
5885,6,18,8/25/2015 8:32,8/25/2015 14:27,3803,40
5886,1,4,8/26/2015 8:32,8/26/2015 14:27,3803,40
5886,2,27,8/26/2015 8:46,8/26/2015 13:31,4478,47
5886,3,58,8/26/2015 8:46,8/26/2015 12:26,1257,13
5887,4,45,8/26/2015 8:16,8/26/2015 11:56,1257,13
5887,5,49,8/26/2015 8:18,8/26/2015 11:53,1228,13
5888,6,21,8/26/2015 8:18,8/26/2015 11:53,2303,24
5889,1,21,8/29/2015 9:18,8/29/2015 12:08,1821,19
5889,2,26,8/29/2015 8:13,8/29/2015 9:58,1650,17
5889,3,57,8/29/2015 8:13,8/29/2015 8:48,200,2
5890,4,44,8/29/2015 8:27,8/29/2015 9:02,200,2
5890,5,43,8/29/2015 8:41,8/29/2015 16:26,2658,28
5891,6,16,8/29/2015 8:41,8/29/2015 16:26,4983,53
5892,1,16,8/30/2015 8:54,8/30/2015 12:54,2572,27
5892,2,31,8/30/2015 9:08,8/30/2015 14:38,5187,55
5892,3,49,8/30/2015 9:22,8/30/2015 14:52,1887,20
5893,4,36,8/30/2015 9:22,8/30/2015 13:42,1486,15
5893,5,54,8/30/2015 9:35,8/30/2015 12:50,1115,11
5894,6,13,8/30/2015 9:35,8/30/2015 12:50,2090,22
5895,1,13,8/31/2015 8:09,8/31/2015 10:14,1339,14
5895,2,31,8/31/2015 8:23,8/31/2015 10:28,1964,21
5895,3,47,8/31/2015 8:23,8/31/2015 9:18,314,3
5896,4,34,8/31/2015 8:36,8/31/2015 16:46,2802,30
5896,5,52,8/31/2015 8:36,8/31/2015 16:46,2802,30
5897,6,11,8/31/2015 9:15,8/31/2015 16:15,4502,48
5898,1,11,9/1/2015 9:15,9/1/2015 16:15,4502,48
5898,2,29,9/1/2015 9:04,9/1/2015 17:09,7624,81
5898,3,46,9/1/2015 9:04,9/1/2015 13:49,1630,17
5899,4,33,9/1/2015 9:17,9/1/2015 14:02,1630,17
5899,5,51,9/1/2015 9:17,9/1/2015 12:52,1229,13
5900,6,23,9/1/2015 9:31,9/1/2015 11:56,1554,16
5901,1,23,9/2/2015 9:31,9/2/2015 11:56,1554,16
5901,2,28,9/2/2015 8:05,9/2/2015 13:35,5187,55
5901,3,59,9/2/2015 8:05,9/2/2015 11:55,1315,14
5902,4,46,9/2/2015 8:18,9/2/2015 12:08,1315,14
5902,5,36,9/2/2015 8:18,9/2/2015 10:58,915,9
5903,6,9,9/2/2015 8:32,9/2/2015 11:12,1715,18
5904,1,9,9/5/2015 8:37,9/5/2015 8:57,214,2
5904,2,27,9/5/2015 8:14,9/5/2015 15:39,6996,75
5904,3,59,9/5/2015 8:28,9/5/2015 14:48,2174,23
5905,4,45,9/5/2015 8:28,9/5/2015 14:48,2174,23
5905,5,49,9/5/2015 8:41,9/5/2015 13:56,1802,19
5906,6,22,9/5/2015 8:41,9/5/2015 13:56,3377,36
5907,1,22,9/6/2015 8:55,9/6/2015 13:00,2627,28
5907,2,26,9/6/2015 8:55,9/6/2015 11:50,2751,29
5907,3,58,9/6/2015 9:09,9/6/2015 12:04,1001,10
5908,4,44,9/6/2015 9:09,9/6/2015 10:59,629,6
5908,5,47,9/6/2015 9:22,9/6/2015 11:12,629,6
5909,6,12,9/6/2015 9:36,9/6/2015 10:16,428,4
5910,1,12,9/7/2015 9:36,9/7/2015 17:26,5040,54
5910,2,24,9/7/2015 8:21,9/7/2015 16:11,7390,79
5910,3,42,9/7/2015 8:21,9/7/2015 15:06,2318,24
5911,4,46,9/7/2015 8:23,9/7/2015 13:58,1917,20
5911,5,33,9/7/2015 8:23,9/7/2015 13:58,1917,20
5912,6,19,9/7/2015 8:37,9/7/2015 13:02,2842,30
5913,1,19,9/8/2015 8:37,9/8/2015 13:02,2842,30
5913,2,28,9/8/2015 8:51,9/8/2015 16:41,7390,79
5913,3,59,9/8/2015 8:51,9/8/2015 11:01,744,7
5914,4,46,9/8/2015 9:04,9/8/2015 11:14,744,7
5914,5,36,9/8/2015 9:04,9/8/2015 10:04,343,3
5915,6,23,9/8/2015 9:18,9/8/2015 17:33,5309,56
5916,1,23,9/9/2015 9:18,9/9/2015 17:33,5309,56
5916,2,27,9/9/2015 9:32,9/9/2015 16:37,6683,71
5916,3,59,9/9/2015 9:32,9/9/2015 16:37,2433,26
5917,4,45,9/9/2015 8:05,9/9/2015 14:00,2032,21
5917,5,49,9/9/2015 8:05,9/9/2015 12:55,1660,17
5918,6,14,9/9/2015 8:19,9/9/2015 13:09,3110,33
5919,1,14,9/12/2015 9:27,9/12/2015 14:37,3325,35
5919,2,32,9/12/2015 8:01,9/12/2015 12:01,3774,40
5919,3,49,9/12/2015 8:01,9/12/2015 12:01,1374,14
5920,4,53,9/12/2015 8:15,9/12/2015 11:10,1002,10
5920,5,58,9/12/2015 8:15,9/12/2015 10:00,601,6
5921,6,17,9/12/2015 8:28,9/12/2015 10:13,1126,12
5922,1,17,9/13/2015 8:28,9/13/2015 9:03,375,4
5922,2,25,9/13/2015 8:42,9/13/2015 16:32,7392,79
5922,3,57,9/13/2015 8:56,9/13/2015 16:46,2692,28
5923,4,43,9/13/2015 8:56,9/13/2015 12:56,1375,14
5923,5,53,9/13/2015 9:09,9/13/2015 14:39,1890,20
5924,6,16,9/13/2015 9:09,9/13/2015 14:39,3540,37
5925,1,16,9/14/2015 9:23,9/14/2015 10:08,482,5
5925,2,25,9/14/2015 9:23,9/14/2015 10:08,707,7
5925,3,43,9/14/2015 9:37,9/14/2015 17:32,2721,29
5926,4,47,9/14/2015 9:37,9/14/2015 16:22,2320,24
5926,5,33,9/14/2015 8:11,9/14/2015 14:56,2320,24
5927,6,12,9/14/2015 8:11,9/14/2015 13:51,3648,39
5928,1,12,9/15/2015 8:24,9/15/2015 14:04,3648,39
5928,2,24,9/15/2015 8:24,9/15/2015 12:54,4247,45
5928,3,55,9/15/2015 9:11,9/15/2015 16:11,2406,25
5929,4,42,9/15/2015 9:11,9/15/2015 16:11,2406,25
5929,5,46,9/15/2015 9:24,9/15/2015 11:39,773,8
5930,6,19,9/15/2015 9:38,9/15/2015 10:43,697,7
5931,1,19,9/16/2015 9:38,9/16/2015 10:43,697,7
5931,2,26,9/16/2015 8:12,9/16/2015 16:27,7786,83
5931,3,58,9/16/2015 8:12,9/16/2015 16:27,2837,30
5932,4,44,9/16/2015 8:25,9/16/2015 15:35,2464,26
5932,5,43,9/16/2015 8:25,9/16/2015 14:25,2063,22
5933,6,17,9/16/2015 8:39,9/16/2015 14:39,3863,41
5934,1,17,9/19/2015 8:07,9/19/2015 14:27,4071,43
5934,2,25,9/19/2015 8:21,9/19/2015 13:36,4950,53
5934,3,57,9/19/2015 8:21,9/19/2015 12:26,1400,15
5935,4,43,9/19/2015 8:35,9/19/2015 12:40,1400,15
5935,5,53,9/19/2015 8:35,9/19/2015 11:30,1000,10
5936,6,16,9/19/2015 8:48,9/19/2015 11:43,1875,20
5937,1,16,9/20/2015 8:48,9/20/2015 10:33,1125,12
5937,2,25,9/20/2015 9:02,9/20/2015 9:42,628,6
5937,3,43,9/20/2015 9:02,9/20/2015 9:42,228,2
5938,4,47,9/20/2015 9:16,9/20/2015 17:06,2686,28
5938,5,33,9/20/2015 9:16,9/20/2015 17:06,2686,28
5939,6,12,9/20/2015 9:29,9/20/2015 12:39,2036,21
5940,1,12,9/21/2015 9:29,9/21/2015 15:04,3589,38
5940,2,24,9/21/2015 8:03,9/21/2015 13:38,5265,56
5940,3,55,9/21/2015 8:03,9/21/2015 12:28,1514,16
5941,4,42,9/21/2015 8:17,9/21/2015 11:32,1114,11
5941,5,46,9/21/2015 8:17,9/21/2015 11:32,1114,11
5942,6,19,9/21/2015 9:23,9/21/2015 11:33,1393,14
5943,1,19,9/22/2015 9:23,9/22/2015 10:23,643,6
5943,2,26,9/22/2015 8:44,9/22/2015 9:44,943,10
5943,3,58,9/22/2015 8:58,9/22/2015 17:08,2801,30
5944,4,44,9/22/2015 8:58,9/22/2015 17:08,2801,30
5944,5,43,9/22/2015 9:11,9/22/2015 16:16,2430,26
5945,6,17,9/22/2015 9:11,9/22/2015 15:06,3804,40
5946,1,17,9/23/2015 9:25,9/23/2015 15:20,3804,40
5946,2,25,9/23/2015 9:25,9/23/2015 14:10,4479,48
5946,3,57,9/23/2015 9:39,9/23/2015 14:24,1629,17
5947,4,43,9/23/2015 9:39,9/23/2015 13:19,1258,13
5947,5,58,9/23/2015 8:12,9/23/2015 11:47,1229,13
5948,6,4,9/23/2015 8:12,9/23/2015 11:47,2304,24
5949,1,4,9/26/2015 9:35,9/26/2015 12:25,1822,19
5949,2,26,9/26/2015 8:08,9/26/2015 10:58,2672,28
5949,3,57,9/26/2015 8:08,9/26/2015 9:53,600,6
5950,4,44,9/26/2015 8:22,9/26/2015 8:57,200,2
5950,5,43,9/26/2015 8:22,9/26/2015 16:07,2660,28
5951,6,16,9/26/2015 8:36,9/26/2015 16:21,4985,53
5952,1,16,9/27/2015 8:36,9/27/2015 12:36,2572,27
5952,2,25,9/27/2015 8:49,9/27/2015 12:49,3773,40
5952,3,57,9/27/2015 8:49,9/27/2015 14:19,1887,20
5953,4,43,9/27/2015 9:03,9/27/2015 13:23,1487,15
5953,5,47,9/27/2015 9:03,9/27/2015 13:23,1487,15
5954,6,2,9/27/2015 9:17,9/27/2015 12:32,2090,22
5955,1,2,9/28/2015 9:17,9/28/2015 11:22,1340,14
5955,2,32,9/28/2015 8:29,9/28/2015 10:34,1965,21
5955,3,37,9/28/2015 8:04,9/28/2015 8:59,314,3
5956,4,55,9/28/2015 8:04,9/28/2015 16:14,2803,30
5956,5,41,9/28/2015 8:18,9/28/2015 16:28,2803,30
5957,6,14,9/28/2015 8:18,9/28/2015 15:18,4503,48
5958,1,14,9/29/2015 8:31,9/29/2015 15:31,4503,48
5958,2,32,9/29/2015 8:31,9/29/2015 16:36,7625,81
5958,3,36,9/29/2015 8:45,9/29/2015 13:30,1630,17
5959,4,54,9/29/2015 8:45,9/29/2015 13:30,1630,17
5959,5,58,9/29/2015 8:59,9/29/2015 12:34,1230,13
5960,6,17,9/29/2015 8:59,9/29/2015 12:34,2305,24
5961,1,17,9/30/2015 9:12,9/30/2015 11:37,1554,16
5961,2,26,9/30/2015 9:12,9/30/2015 10:32,1257,13
5961,3,57,9/30/2015 9:26,9/30/2015 10:46,457,4
5962,4,44,9/30/2015 9:26,9/30/2015 9:36,57,0
5962,5,43,9/30/2015 9:18,9/30/2015 16:38,2518,27
5963,6,16,9/30/2015 9:18,9/30/2015 16:38,4718,50
5964,1,16,10/3/2015 9:22,10/3/2015 15:42,4075,43
